model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
19,131.0,256,1.95,386.1504,1,0,1.3,0.000419,1,2,7,False
139,49.1,256,5.21,1336.3200000000002,1,0,7.0,0.00145,1,2,7,False
20,51.2,256,5.0,1299.456,1,0,7.0,0.00141,1,2,7,False
170,191.0,256,1.34,293.0688,1,0,1.0,0.000318,1,2,7,False
155,49.4,256,5.18,1400.832,1,0,7.24,0.00152,1,2,7,False
4,151.0,256,1.69,340.07039999999995,1,0,1.3,0.0003689999999999,1,2,7,False
163,49.2,256,5.2,1354.752,1,0,7.0,0.00147,1,2,7,False
165,49.2,256,5.2,1373.184,1,0,7.0,0.00149,1,2,7,False
167,98.8,256,2.59,702.2592,1,0,3.0,0.000762,1,2,7,False
119,51.8,256,4.94,1308.672,1,0,7.0,0.00142,1,2,7,False
43,421.0,256,0.608,60.8256,1,0,0.07,6.599999999999999e-05,1,2,7,False
37,88.3,256,2.9,664.4735999999999,1,0,2.7,0.000721,1,2,7,False
35,231.0,256,1.11,128.1024,1,0,0.16,0.000139,1,2,7,False
41,51.1,256,5.01,1345.5359999999998,1,0,6.7,0.00146,1,2,7,False
36,174.0,256,1.47,279.2448,1,0,1.0,0.000303,1,2,7,False
24,53.7,256,4.77,1216.512,1,0,6.0,0.00132,1,2,7,False
33,32.5,256,7.87,2239.488,1,0,12.0,0.00243,1,2,7,False
42,50.8,256,5.04,1354.752,1,0,6.9,0.00147,1,2,7,False
30,121.0,256,2.12,411.0336,1,0,1.3,0.000446,1,2,7,False
32,32.4,256,7.9,2285.568,1,0,12.0,0.00248,1,2,7,False
40,120.0,256,2.13,255.2832,1,0,0.41,0.000277,1,2,7,False
31,120.0,256,2.13,415.6416,1,0,1.4,0.000451,1,2,7,False
38,89.8,256,2.85,658.0224000000001,1,0,2.8,0.000714,1,2,7,False
34,223.0,256,1.15,126.2592,1,0,0.16,0.000137,1,2,7,False
39,116.0,256,2.21,254.3616,1,0,0.41,0.000276,1,2,7,False
179,49.1,256,5.21,1354.752,1,0,7.24,0.00147,1,2,7,False
49,203.0,256,1.26,159.4368,1,0,0.248,0.000173,1,2,7,False
50,200.0,256,1.28,159.4368,1,0,0.248,0.000173,1,2,7,False
77,70.5,256,3.63,958.464,1,0,5.0,0.00104,1,2,7,False
157,384.0,256,0.667,66.44736,1,0,0.001,7.21e-05,1,2,7,False
111,51.8,256,4.94,1317.888,1,0,7.0,0.00143,1,2,7,False
112,117.0,256,2.18,334.5408,1,0,0.4,0.000363,1,2,7,False
177,33.3,256,7.69,2027.52,1,0,10.7,0.0022,1,2,7,False
164,33.2,256,7.71,2101.2480000000005,1,0,10.7,0.00228,1,2,7,False
114,416.0,256,0.615,61.2864,1,0,0.031,6.65e-05,1,2,7,False
93,354.0,256,0.723,179.71200000000002,1,0,1.0,0.000195,1,2,7,False
100,167.0,256,1.53,167.73119999999997,1,0,0.101,0.0001819999999999,1,2,7,False
101,172.0,256,1.49,158.5152,1,0,0.101,0.000172,1,2,7,False
51,48.9,256,5.24,1419.264,1,0,7.67,0.00154,1,2,7,False
128,303.0,256,0.844,112.4352,1,0,0.136,0.000122,1,2,7,False
55,117.0,256,2.18,361.26720000000006,1,0,1.1,0.000392,1,2,7,False
53,117.0,256,2.18,367.7184,1,0,1.1,0.000399,1,2,7,False
54,122.0,256,2.1,364.9536,1,0,1.1,0.000396,1,2,7,False
91,125.0,256,2.04,395.3664,1,0,1.3,0.0004289999999999,1,2,7,False
147,52.6,256,4.87,1281.024,1,0,7.0,0.00139,1,2,7,False
145,89.8,256,2.85,710.5536,1,0,3.0,0.000771,1,2,7,False
146,52.8,256,4.85,1262.592,1,0,7.0,0.00137,1,2,7,False
144,90.1,256,2.84,713.3184,1,0,3.0,0.000774,1,2,7,False
99,53.4,256,4.79,1262.592,1,0,6.7,0.00137,1,2,7,False
95,352.0,256,0.727,83.31264,1,0,0.111,9.04e-05,1,2,7,False
94,151.0,256,1.69,338.2272,1,0,1.3,0.000367,1,2,7,False
98,266.0,256,0.963,128.1024,1,0,0.256,0.000139,1,2,7,False
97,96.6,256,2.65,593.5104,1,0,2.7,0.000644,1,2,7,False
74,276.0,256,0.927,111.5136,1,0,0.186,0.000121,1,2,7,False
73,142.0,256,1.8,301.3632,1,0,0.881,0.000327,1,2,7,False
88,244.0,256,1.05,118.8864,1,0,0.164,0.000129,1,2,7,False
131,52.6,256,4.87,1271.808,1,0,7.0,0.00138,1,2,7,False
132,52.7,256,4.86,1308.672,1,0,7.0,0.00142,1,2,7,False
172,43.2,256,5.93,1446.912,1,0,7.0,0.00157,1,2,7,False
173,152.0,256,1.68,352.9728,1,0,1.0,0.000383,1,2,7,False
71,121.0,256,2.11,376.9344,1,0,1.1,0.000409,1,2,7,False
156,137.0,256,1.87,222.1056,1,0,0.345,0.000241,1,2,7,False
148,425.0,256,0.603,58.24511999999999,1,0,0.031,6.319999999999999e-05,1,2,7,False
149,423.0,256,0.605,59.35103999999999,1,0,0.031,6.44e-05,1,2,7,False
152,441.0,256,0.58,57.23136,1,0,0.031,6.209999999999999e-05,1,2,7,False
151,436.0,256,0.587,60.73344,1,0,0.031,6.59e-05,1,2,7,False
150,440.0,256,0.582,57.50784,1,0,0.031,6.24e-05,1,2,7,False
84,47.3,256,5.41,1446.912,1,0,7.0,0.00157,1,2,7,False
83,133.0,256,1.93,373.248,1,0,1.3,0.000405,1,2,7,False
90,55.9,256,4.58,1363.968,1,0,7.0,0.00148,1,2,7,False
89,107.0,256,2.39,638.6687999999999,1,0,3.0,0.0006929999999999,1,2,7,False
176,50.9,256,5.03,1363.968,1,0,7.0,0.00148,1,2,7,False
174,50.8,256,5.04,1354.752,1,0,7.0,0.00147,1,2,7,False
175,88.0,256,2.91,675.5328000000001,1,0,3.0,0.000733,1,2,7,False
22,52.8,256,4.85,1271.808,1,0,7.0,0.00138,1,2,7,False
65,45.7,256,5.6,1428.48,1,0,6.0,0.00155,1,2,7,False
44,60.2,256,4.25,1078.272,1,0,3.0,0.00117,2,2,7,False
45,60.2,256,4.25,1105.9199999999998,1,0,3.0,0.0012,2,2,7,False
138,69.4,256,3.69,930.816,1,0,2.78,0.00101,2,2,7,False
137,122.0,256,2.1,525.3120000000001,1,0,1.3,0.00057,2,2,7,False
16,494.0,256,0.518,70.59455999999999,1,0,0.058,7.659999999999999e-05,2,2,7,False
11,142.0,256,1.8,329.01120000000003,1,0,0.4,0.000357,2,2,7,False
14,292.0,256,0.878,140.0832,1,0,0.22,0.000152,2,2,7,False
15,479.0,256,0.535,81.74591999999998,1,0,0.081,8.869999999999999e-05,2,2,7,False
13,462.0,256,0.554,81.83808,1,0,0.101,8.88e-05,2,2,7,False
12,294.0,256,0.871,140.0832,1,0,0.218,0.000152,2,2,7,False
92,88.9,256,2.88,640.512,1,0,1.54,0.000695,2,2,7,False
19,104.0,256,2.46,539.136,1,0,1.3,0.000585,2,2,7,False
69,81.8,256,3.13,618.3936,1,0,7.0,0.000671,2,2,7,False
170,141.0,256,1.82,468.1728000000001,1,0,1.0,0.000508,2,2,7,False
5,286.0,256,0.894,137.3184,1,0,0.126,0.000149,2,2,7,False
4,103.0,256,2.49,624.8448,1,0,1.3,0.000678,2,2,7,False
7,156.0,256,1.64,271.872,1,0,0.356,0.0002949999999999,2,2,7,False
115,40.1,256,6.39,1622.016,1,0,4.5,0.00176,2,2,7,False
166,67.9,256,3.77,1004.544,1,0,3.0,0.00109,2,2,7,False
167,55.2,256,4.64,1308.672,1,0,3.0,0.00142,2,2,7,False
121,69.2,256,3.7,769.5360000000001,1,0,1.61,0.000835,2,2,7,False
60,101.0,256,2.54,351.1296,1,0,0.43,0.000381,2,2,7,False
57,194.0,256,1.32,173.2608,1,0,0.169,0.000188,2,2,7,False
27,63.1,256,4.06,976.896,1,0,2.7,0.00106,2,2,7,False
43,431.0,256,0.594,71.79263999999999,1,0,0.07,7.79e-05,2,2,7,False
37,60.8,256,4.21,1013.76,1,0,2.7,0.0011,2,2,7,False
35,231.0,256,1.11,152.9856,1,0,0.16,0.000166,2,2,7,False
36,151.0,256,1.7,380.6208,1,0,1.0,0.000413,2,2,7,False
25,110.0,256,2.33,545.5871999999999,1,0,1.3,0.000592,2,2,7,False
30,105.0,256,2.44,541.9008,1,0,1.3,0.000588,2,2,7,False
26,270.0,256,0.948,127.1808,1,0,0.125,0.000138,2,2,7,False
40,120.0,256,2.14,321.63840000000005,1,0,0.41,0.000349,2,2,7,False
31,103.0,256,2.48,536.3711999999999,1,0,1.4,0.0005819999999999,2,2,7,False
38,60.8,256,4.21,1022.976,1,0,2.8,0.0011099999999999,2,2,7,False
34,227.0,256,1.13,156.672,1,0,0.16,0.0001699999999999,2,2,7,False
39,123.0,256,2.08,330.8544,1,0,0.41,0.000359,2,2,7,False
18,60.5,256,4.23,1004.544,1,0,4.0,0.00109,2,2,7,False
17,41.9,256,6.11,1446.912,1,0,4.0,0.00157,2,2,7,False
49,227.0,256,1.13,179.71200000000002,1,0,0.248,0.000195,2,2,7,False
50,221.0,256,1.16,175.104,1,0,0.248,0.00019,2,2,7,False
77,39.5,256,6.48,2092.032,1,0,5.0,0.00227,2,2,7,False
160,415.0,256,0.617,67.2768,1,0,0.003,7.3e-05,2,2,7,False
159,650.0,256,0.394,58.33728000000001,1,0,0.033,6.330000000000001e-05,2,2,7,False
157,410.0,256,0.625,64.69632000000001,1,0,0.001,7.020000000000001e-05,2,2,7,False
158,405.0,256,0.632,72.62208000000001,1,0,0.028,7.88e-05,2,2,7,False
161,396.0,256,0.646,69.5808,1,0,0.008,7.549999999999999e-05,2,2,7,False
112,118.0,256,2.17,407.3472,1,0,0.4,0.000442,2,2,7,False
114,432.0,256,0.593,61.65504,1,0,0.031,6.69e-05,2,2,7,False
93,205.0,256,1.25,343.7568,1,0,1.0,0.000373,2,2,7,False
100,175.0,256,1.46,185.2416,1,0,0.101,0.000201,2,2,7,False
101,180.0,256,1.42,176.9472,1,0,0.101,0.000192,2,2,7,False
128,311.0,256,0.824,116.1216,1,0,0.136,0.000126,2,2,7,False
55,126.0,256,2.03,455.2704,1,0,1.1,0.000494,2,2,7,False
53,125.0,256,2.04,447.8976,1,0,1.1,0.000486,2,2,7,False
54,125.0,256,2.05,446.976,1,0,1.1,0.000485,2,2,7,False
91,107.0,256,2.4,528.9984000000001,1,0,1.3,0.000574,2,2,7,False
145,52.4,256,4.89,1253.376,1,0,3.0,0.0013599999999999,2,2,7,False
144,52.4,256,4.89,1262.592,1,0,3.0,0.00137,2,2,7,False
120,253.0,256,1.01,140.0832,1,0,0.124,0.000152,2,2,7,False
95,357.0,256,0.717,110.59199999999998,1,0,0.111,0.0001199999999999,2,2,7,False
94,105.0,256,2.43,627.6096000000001,1,0,1.3,0.000681,2,2,7,False
98,249.0,256,1.03,167.73119999999997,1,0,0.256,0.0001819999999999,2,2,7,False
97,61.5,256,4.16,1179.648,1,0,2.7,0.00128,2,2,7,False
66,257.0,256,0.998,139.1616,1,0,0.137,0.0001509999999999,2,2,7,False
74,277.0,256,0.924,144.69119999999998,1,0,0.186,0.000157,2,2,7,False
73,146.0,256,1.75,380.6208,1,0,0.881,0.000413,2,2,7,False
88,253.0,256,1.01,150.22079999999997,1,0,0.164,0.0001629999999999,2,2,7,False
87,164.0,256,1.56,406.4256,1,0,1.12,0.000441,2,2,7,False
173,131.0,256,1.95,505.9583999999999,1,0,1.0,0.0005489999999999,2,2,7,False
71,127.0,256,2.02,468.1728000000001,1,0,1.1,0.000508,2,2,7,False
156,142.0,256,1.8,290.30400000000003,1,0,0.345,0.000315,2,2,7,False
148,437.0,256,0.586,61.10208,1,0,0.031,6.63e-05,2,2,7,False
149,449.0,256,0.57,59.4432,1,0,0.031,6.45e-05,2,2,7,False
152,456.0,256,0.562,58.33728000000001,1,0,0.031,6.330000000000001e-05,2,2,7,False
151,450.0,256,0.569,61.2864,1,0,0.031,6.65e-05,2,2,7,False
150,450.0,256,0.569,60.54912,1,0,0.031,6.57e-05,2,2,7,False
154,46.8,256,5.47,1308.672,1,0,4.0,0.00142,2,2,7,False
153,47.1,256,5.44,1336.3200000000002,1,0,4.0,0.00145,2,2,7,False
2,33.5,256,7.64,2018.304,1,0,6.0,0.00219,2,2,7,False
83,98.8,256,2.59,684.7488000000001,1,0,1.3,0.000743,2,2,7,False
89,65.3,256,3.92,1041.408,1,0,3.0,0.00113,2,2,7,False
175,60.4,256,4.24,1041.408,1,0,3.0,0.00113,2,2,7,False
81,127.0,256,2.01,321.63840000000005,1,0,0.46,0.000349,2,2,7,False
137,32.6,256,7.86,852.48,1,0,1.3,0.000925,1,0,3,False
